O,D,Ton
76554,77166,219
76554,77174,239
76554,77182,11
76554,77189,530
76554,77223,500
76554,77227,99
76554,77250,365
76554,77295,232
76554,77303,230
76554,77317,472
76554,77342,111
76554,77377,333
76554,77387,196
76554,77398,280
76554,77406,254
76554,77433,456
76554,77434,179
76554,77450,390
76554,77469,491
76554,77481,375
76554,77485,55
76554,77489,383
76554,77511,268
76554,77520,477
76554,77546,89
76554,77559,426
76554,77561,96
76554,77577,100
76554,77604,384
76554,77614,107
76554,77624,109
76554,77639,253
76554,77669,12
76554,77678,431
76554,77688,105
76554,77692,527
76554,77700,291
76554,77738,293
76554,77742,522
76554,77800,269
76554,77809,144
76554,77815,290
76554,77818,161
76554,77820,30
76554,77870,260
76554,77871,19
76554,77872,219
76554,77877,266
76554,77883,200
76554,77887,262
76554,77897,189
76554,77910,188
76554,77930,330
76554,77931,164
76554,77987,27
76554,77989,493
76554,78066,570
76554,78070,550
76554,78098,515
76554,78144,457
76554,78187,303
76554,78204,488
76554,78205,352
76554,78207,173
76554,78212,144
76554,78231,375
76554,78233,501
76554,78242,460
76554,78249,557
76554,78278,434
76554,78289,4
76554,78300,31
76554,78344,196
76554,78360,29
76554,78388,232
76554,78425,506
76554,78461,460
76554,78467,204
76554,78478,41
76554,78487,75
76554,78510,137
76554,78579,532
76554,78679,503
76554,78692,393
76554,78703,433
76554,78726,425
76554,78771,300
76554,78903,266
76554,78929,166
76554,78974,480
76554,79022,402
76554,79047,346
76554,79049,541
76554,79060,14
76554,79066,88
76554,79079,320
76554,79126,511
76554,79169,406
76554,79188,188
76554,79203,218
76554,79208,184
76554,79320,496
76554,79358,118
76554,79409,46
76554,79460,435
76554,79524,277
76554,79701,96
76554,79719,127
76554,79968,236
76554,80004,190
76554,80020,199
76554,80109,357
76554,80264,90
76554,80332,63
76554,80833,227
76554,80838,402
76554,113707,280
76554,114425,295
76554,114430,584
76554,114489,178
76554,114588,436
76554,280907,319
76554,282361,53
76554,282575,17
76554,282586,183
76554,282587,81
76554,282599,495
76554,1000000,446
76554,1000001,286
76554,1000002,109
76554,1000003,333
76554,1000004,226
76554,1000005,539
76554,1000007,453
76554,1000008,258
76554,1000009,273
76554,1000010,112
76554,1000011,532
76554,1000012,440
76554,1000013,503
76554,1000014,161
76554,1000015,321
76554,1000016,36
76554,1000017,81
76554,1000018,537
76554,1000019,124
76554,1000020,140
76554,1000021,259
76554,1000022,532
76554,1000023,347
76554,1000024,133
76554,1000025,378
76554,1000026,204
76554,1000027,58
76554,1000028,161
76554,1000029,424
76554,1000030,99
76554,1000031,385
76554,1000032,99
76554,1000033,304
76554,1000034,434
76554,1000035,24
76554,1000036,250
76554,1000037,375
76554,1000038,316
76554,1000039,483
76554,1000040,392
76554,1000041,309
76554,1000042,103
76554,1000043,505
76554,1000044,259
76554,1000045,301
76554,1000046,541
76554,1000047,329
76554,1000048,4
76554,2146236900,400
76554,2146237252,290
76554,2146237358,220
76554,2146237363,11
76554,2146237366,463
76554,2146237373,510
76554,2146237375,350
76554,2146237805,97
76554,2146237822,521
76554,2146237837,15
76554,2146237900,145
76554,2146237901,118
76554,2146237902,296
76554,2146237904,4
76554,2146237906,6
76554,2146237907,358
76554,2146237908,179
76554,2146237909,331
76554,2146237910,495
76554,2146237911,71
76554,2146237912,255
76554,2146237913,297
76554,2146237915,248
76554,2146237917,408
76554,2146237920,136
76554,2146237921,570
76554,2146237928,235
76554,2146237929,75
76554,2146237930,152
76554,2146237931,546
76554,2146237932,342
76573,73510,32
76573,73751,14
76573,73760,330
76573,73816,477
76573,73876,50
76573,73972,102
76573,74055,325
76573,74232,180
76573,74451,350
76573,74521,182
76573,74723,54
76573,74984,392
76573,75006,514
76573,75064,50
76573,75131,16
76573,75279,408
76573,75318,132
76573,75467,180
76573,75533,448
76573,75579,237
76573,75627,385
76573,75631,157
76573,75634,118
76573,75659,205
76573,75766,18
76573,75778,163
76573,75794,154
76573,75880,18
76573,75937,434
76573,75961,351
76573,76069,376
76573,76072,538
76573,76108,275
76573,76138,64
76573,76144,55
76573,76153,370
76573,76187,369
76573,76243,147
76573,76300,77
76573,76316,152
76573,76354,138
76573,76442,26
76573,76462,141
76573,76513,267
76573,76541,143
76573,76550,1
76573,76554,356
76573,76573,323
76573,76579,546
76573,76599,147
76573,76604,7
76573,76634,296
76573,76655,484
76573,76673,154
76573,76712,129
76573,76727,248
76573,76732,491
76573,76735,171
76573,76759,374
76573,76801,134
76573,76812,395
76573,76819,106
76573,76824,358
76573,76840,123
76573,76844,131
76573,76851,373
76573,76862,264
76573,76921,143
76573,76949,498
76573,76963,77
76573,77007,530
76573,77022,383
76573,77039,2
76573,77056,565
76573,77076,436
76573,77104,413
76573,77108,242
76573,77110,92
76573,77142,482
76573,77166,421
76573,77174,384
76573,77182,343
76573,77189,173
76573,77223,248
76573,77227,250
76573,77250,366
76573,77295,497
76573,77303,406
76573,77317,498
76573,77342,345
76573,77377,533
76573,77387,428
76573,77398,43
76573,77406,510
76573,77433,195
76573,77434,65
76573,77450,130
76573,77469,185
76573,77481,176
76573,77485,461
76573,77489,354
76573,77511,206
76573,77520,58
76573,77546,27
76573,77559,482
76573,77561,296
76573,77577,250
76573,77604,416
76573,77614,190
76573,77624,6
76573,77639,496
76573,77669,251
76573,77678,189
76573,77688,151
76573,77692,105
76573,77700,178
76573,77738,542
76573,77742,273
76573,77800,219
76573,77809,56
76573,77815,156
76573,77818,437
76573,77820,193
76573,77870,375
76573,77871,536
76573,77872,312
76573,77877,222
76573,77883,462
76573,77887,518
76573,77897,427
76573,77910,78
76573,77930,466
76573,77931,273
76573,77987,364
76573,77989,103
76573,78066,314
76573,78070,33
76573,78098,278
76573,78144,137
76573,78187,466
76573,78204,183
76573,78205,332
76573,78207,543
76573,78212,151
76573,78231,275
76573,78233,89
76573,78242,289
76573,78249,499
76573,78278,33
76573,78289,282
76573,78300,369
76573,78344,451
76573,78360,230
76573,78388,207
76573,78425,55
76573,78461,112
76573,78467,259
76573,78478,83
76573,78487,538
76573,78510,420
76573,78579,157
76573,78679,536
76573,78692,232
76573,78703,254
76573,78726,194
76573,78771,517
76573,78903,197
76573,78929,466
76573,78974,208
76573,79022,61
76573,79047,133
76573,79049,187
76573,79060,436
76573,79066,88
76573,79079,157
76573,79126,184
76573,79169,243
76573,79188,117
76573,79203,85
76573,79208,122
76573,79320,112
76573,79358,288
76573,79409,385
76573,79460,481
76573,79524,242
76573,79701,192
76573,79719,487
76573,79968,220
76573,80004,261
76573,80020,125
76573,80109,492
76573,80264,296
76573,80332,8
76573,80833,336
76573,80838,179
76573,113707,552
76573,114425,429
76573,114430,545
76573,114489,167
76573,114588,495
76573,280907,428
76573,282361,480
76573,282575,194
76573,282586,294
76573,282587,339
76573,282599,190
76573,1000000,84
76573,1000001,556
76573,1000002,41
76573,1000003,82
76573,1000004,91
76573,1000005,281
76573,1000007,218
76573,1000008,484
76573,1000009,523
76573,1000010,79
76573,1000011,35
76573,1000012,513
76573,1000013,544
76573,1000014,460
76573,1000015,246
76573,1000016,490
76573,1000017,239
76573,1000018,303
76573,1000019,270
76573,1000020,180
76573,1000021,304
76573,1000022,345
76573,1000023,284
76573,1000024,11
76573,1000025,385
76573,1000026,167
76573,1000027,90
76573,1000028,439
76573,1000029,313
76573,1000030,91
76573,1000031,321
76573,1000032,214
76573,1000033,186
76573,1000034,235
76573,1000035,10
76573,1000036,33
76573,1000037,380
76573,1000038,166
76573,1000039,269
76573,1000040,44
76573,1000041,89
76573,1000042,459
76573,1000043,130
76573,1000044,417
76573,1000045,408
76573,1000046,157
76573,1000047,115
76573,1000048,493
76573,2146236900,513
76573,2146237252,26
76573,2146237358,25
76573,2146237363,366
76573,2146237366,530
76573,2146237373,436
76573,2146237375,89
76573,2146237805,286
76573,2146237822,387
76573,2146237837,136
76573,2146237900,154
76573,2146237901,111
76573,2146237902,203
76573,2146237904,262
76573,2146237906,477
76573,2146237907,292
76573,2146237908,203
76573,2146237909,198
76573,2146237910,438
76573,2146237911,357
76573,2146237912,324
76573,2146237913,533
76573,2146237915,62
76573,2146237917,95
76573,2146237920,3
76573,2146237921,73
76573,2146237928,12
76573,2146237929,448
76573,2146237930,59
76573,2146237931,314
76573,2146237932,507
76579,73510,300
76579,73751,548
76579,73760,406
76579,73816,493
76579,73876,270
76579,73972,96
76579,74055,474
76579,74232,80
76579,74451,141
76579,74521,21
76579,74723,27
76579,74984,5
76579,75006,402
76579,75064,197
76579,75131,193
76579,75279,471
76579,75318,383
76579,75467,488
76579,75533,550
76579,75579,425
76579,75627,130
76579,75631,293
76579,75634,547
76579,75659,500
76579,75766,67
76579,75778,479
76579,75794,449
76579,75880,126
76579,75937,280
76579,75961,249
76579,76069,223
76579,76072,379
76579,76108,227
76579,76138,133
76579,76144,434
76579,76153,526
76579,76187,472
76579,76243,224
76579,76300,281
76579,76316,302
76579,76354,284
76579,76442,53
76579,76462,272
76579,76513,376
76579,76541,278
76579,76550,28
76579,76554,189
76579,76573,155
76579,76579,443
76579,76599,524
76579,76604,248
76579,76634,306
76579,76655,132
76579,76673,203
76579,76712,475
76579,76727,380
76579,76732,157
76579,76735,3
76579,76759,102
76579,76801,456
76579,76812,508
76579,76819,76
76579,76824,292
76579,76840,6
76579,76844,281
76579,76851,146
76579,76862,472
76579,76921,226
76579,76949,446
76579,76963,34
76579,77007,243
76579,77022,63
76579,77039,74
76579,77056,249
76579,77076,169
76579,77104,51
76579,77108,148
76579,77110,176
76579,77142,14
76579,77166,461
76579,77174,374
76579,77182,74
76579,77189,333
76579,77223,406
76579,77227,255
76579,77250,101
76579,77295,101
76579,77303,244
76579,77317,433
76579,77342,199
76579,77377,388
76579,77387,141
76579,77398,458
76579,77406,47
76579,77433,153
76579,77434,35
76579,77450,252
76579,77469,201
76579,77481,196
76579,77485,61
76579,77489,311
76579,77511,21
76579,77520,414
76579,77546,512
76579,77559,319
76579,77561,310
76579,77577,315
76579,77604,241
76579,77614,296
76579,77624,130
76579,77639,399
76579,77669,69
76579,77678,84
76579,77688,150
76579,77692,438
76579,77700,231
76579,77738,517
76579,77742,304
76579,77800,408
76579,77809,553
76579,77815,235
76579,77820,79
76579,77870,5
76579,77871,499
76579,77872,178
76579,77877,76
76579,77883,187
76579,77887,77
76579,77897,336
76579,77910,464
76579,77930,413
76579,77931,269
76579,77987,75
76579,77989,542
76579,78066,77
76579,78070,85
76579,78098,372
76579,78144,476
76579,78187,189
76579,78204,17
76579,78205,4
76579,78207,328
76579,78212,291
76579,78231,508
76579,78233,58
76579,78242,284
76579,78249,273
76579,78278,294
76579,78289,524
76579,78300,262
76579,78344,154
76579,78360,499
76579,78388,153
76579,78425,30
76579,78461,556
76579,78467,554
76579,78478,398
76579,78487,440
76579,78510,485
76579,78579,45
76579,78679,396
76579,78692,134
76579,78703,44
76579,78726,494
76579,78771,110
76579,78903,144
76579,78929,94
76579,78974,480
76579,79022,192
76579,79047,125
76579,79049,315
76579,79060,4
76579,79066,167
76579,79079,66
76579,79126,277
76579,79169,311
76579,79188,27
76579,79203,534
76579,79208,183
76579,79320,387
76579,79358,413
76579,79409,483
76579,79460,564
76579,79524,164
76579,79701,364
76579,79719,382
76579,79968,459
76579,80004,513
76579,80020,448
76579,80109,189
76579,80264,400
76579,80332,319
76579,80833,227
76579,80838,306
76579,113707,185
76579,114425,230
76579,114430,183
76579,114489,564
76579,114588,376
76579,280907,529
76579,282361,113
76579,282575,306
76579,282586,72
76579,282587,70
76579,282599,2
76579,1000000,236
76579,1000001,133
76579,1000002,16
76579,1000003,304
76579,1000004,485
76579,1000005,328
76579,1000007,158
76579,1000008,341
76579,1000009,67
76579,1000010,363
76579,1000011,388
76579,1000012,321
76579,1000013,490
76579,1000014,5
76579,1000015,462
76579,1000016,218
76579,1000017,431
76579,1000018,179
76579,1000019,115
76579,1000020,327
76579,1000021,472
76579,1000022,83
76579,1000023,493
76579,1000024,285
76579,1000025,465
76579,1000026,506
76579,1000027,478
76579,1000028,490
76579,1000029,221
76579,1000030,473
76579,1000031,115
76579,1000032,41
76579,1000033,174
76579,1000034,318
76579,1000035,1
76579,1000036,487
76579,1000037,380
76579,1000038,279
76579,1000039,338
76579,1000040,170
76579,1000041,230
76579,1000042,2
76579,1000043,108
76579,1000044,505
76579,1000045,336
76579,1000046,154
76579,1000047,98
76579,1000048,335
76579,2146236900,521
76579,2146237252,241
76579,2146237358,443
76579,2146237363,427
76579,2146237366,46
76579,2146237373,188
76579,2146237375,134
76579,2146237805,414
76579,2146237822,262
76579,2146237837,147
76579,2146237900,240
76579,2146237901,66
76579,2146237902,112
76579,2146237904,63
76579,2146237906,191
76579,2146237907,486
76579,2146237908,256
76579,2146237909,348
76579,2146237910,56
76579,2146237911,580
76579,2146237912,78
76579,2146237913,264
76579,2146237915,515
76579,2146237917,310
76579,2146237920,147
76579,2146237921,283
76579,2146237928,79
76579,2146237929,72
76579,2146237930,42
76579,2146237931,301
76579,2146237932,192
76599,73510,396
76599,73751,377
76599,73760,10
76599,73816,467
76599,73876,297
76599,73972,267
76599,74055,362
76599,74232,237
76599,74451,114
76599,74521,260
76599,74723,324
76599,74984,395
76599,75006,326
76599,75064,256
76599,75131,487
76599,75279,7
76599,75318,470
76599,75467,245
76599,75533,101
76599,75579,281
76599,75627,89
76599,75631,330
76599,75634,507
76599,75659,51
76599,75766,235
76599,75778,478
76599,75794,3
76599,75880,214
76599,75937,494
76599,75961,463
76599,76069,134
76599,76072,224
76599,76108,239
76599,76138,468
76599,76144,379
76599,76153,242
76599,76187,191
76599,76243,473
76599,76300,93
76599,76316,491
76599,76354,378
76599,76442,165
76599,76462,154
76599,76513,546
76599,76541,507
76599,76550,106
76599,76554,234
76599,76573,285
76599,76579,244
76599,76599,275
76599,76604,171
76599,76634,421
76599,76655,105
76599,76673,499
76599,76712,253
76599,76727,159
76599,76732,344
76599,76735,109
76599,76759,224
76599,76801,259
76599,76812,486
76599,76819,506
76599,76824,71
76599,76840,438
76599,76844,227
76599,76851,233
76599,76862,192
76599,76921,510
76599,76949,479
76599,76963,520
76599,77007,279
76599,77022,211
76599,77039,537
76599,77056,550
76599,77076,127
76599,77104,411
76599,77108,384
76599,77110,525
76599,77142,305
76599,77166,330
76599,77174,340
76599,77182,118
76599,77189,475
76599,77223,516
76599,77227,309
76599,77250,56
76599,77295,496
76599,77303,368
76599,77317,329
76599,77342,509
76599,77377,252
76599,77387,167
76599,77398,68
76599,77406,353
76599,77433,590
76599,77434,549
76599,77450,419
76599,77469,36
76599,77481,171
76599,77485,379
76599,77489,62
76599,77511,415
76599,77520,377
76599,77546,146
76599,77559,457
76599,77561,471
76599,77577,185
76599,77604,436
76599,77614,544
76599,77624,99
76599,77639,245
76599,77669,395
76599,77678,142
76599,77688,534
76599,77692,434
76599,77700,461
76599,77738,271
76599,77742,556
76599,77800,424
76599,77809,175
76599,77815,501
76599,77818,141
76599,77820,274
76599,77870,466
76599,77871,345
76599,77872,532
76599,77877,417
76599,77883,45
76599,77887,268
76599,77897,254
76599,77910,391
76599,77930,94
76599,77931,265
76599,77987,576
76599,77989,448
76599,78066,129
76599,78070,169
76599,78098,218
76599,78144,57
76599,78187,232
76599,78204,10
76599,78205,449
76599,78207,301
76599,78212,318
76599,78231,279
76599,78233,146
76599,78242,458
76599,78249,520
76599,78278,506
76599,78289,435
76599,78300,474
76599,78344,23
76599,78360,253
76599,78388,551
76599,78425,191
76599,78461,122
76599,78467,258
76599,78478,305
76599,78487,545
76599,78510,57
76599,78579,54
76599,78679,204
76599,78692,414
76599,78703,79
76599,78726,293
76599,78771,330
76599,78903,393
76599,78929,161
76599,78974,12
76599,79022,574
76599,79047,348
76599,79049,300
76599,79060,21
76599,79066,538
76599,79079,438
76599,79126,496
76599,79169,578
76599,79188,378
76599,79203,200
76599,79208,312
76599,79320,50
76599,79358,207
76599,79409,234
76599,79460,50
76599,79524,381
76599,79701,410
76599,79719,294
76599,79968,422
76599,80004,562
76599,80020,452
76599,80109,368
76599,80264,304
76599,80332,234
76599,80833,316
76599,80838,5
76599,113707,127
76599,114425,422
76599,114430,164
76599,114489,448
76599,114588,200
76599,280907,99
76599,282361,214
76599,282575,120
76599,282586,390
76599,282587,79
76599,282599,275
76599,1000000,535
76599,1000001,490
76599,1000002,449
76599,1000003,188
76599,1000004,179
76599,1000005,234
76599,1000007,382
76599,1000008,41
76599,1000009,539
76599,1000010,379
76599,1000011,537
76599,1000012,346
76599,1000013,427
76599,1000014,335
76599,1000015,311
76599,1000016,95
76599,1000017,189
76599,1000018,221
76599,1000019,485
76599,1000020,444
76599,1000021,396
76599,1000022,17
76599,1000023,86
76599,1000024,484
76599,1000025,197
76599,1000026,520
76599,1000027,429
76599,1000028,100
76599,1000029,507
76599,1000030,21
76599,1000031,313
76599,1000032,51
76599,1000033,110
76599,1000034,445
76599,1000035,88
76599,1000036,27
76599,1000037,236
76599,1000038,511
76599,1000039,189
76599,1000040,303
76599,1000041,399
76599,1000042,66
76599,1000043,367
76599,1000044,189
76599,1000045,434
